classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,39.64,40.14,0.5,187.2807715,6.847414975,195.6951177,183.5975504,15.46309445,14.13336822,-3.184340507,1.854476875,0,0,0.069193342,0.002842299,0.508900227,0.150881015,647.7126449,193.0457208,99.86808962,31.93315929,22.41167723,-2.903178453,-31.57647421,-28.04984129,-23.62624304,-0.618830227,-0.406548258,-7.484049268,-17.39760478,15.17330523,8.033727099,4.447124505,5.91514873,3.803313919,2.42537064,3.447094554,2.413512589,2.180954394,2.501340637,2.400075957,1.423024822,1.382524317,89.46753862
NFP,40.42,40.69,0.27,186.4886025,11.92562749,200.46656,187.5329056,-12.71030939,18.3361402,-4.532648448,2.649947589,0.15,0.13,-0.03974275,5.35E-05,0.28223356,0.076977633,591.9464439,163.8711623,126.1845926,44.11553095,-12.88158254,-28.586348,-11.54354675,10.25999792,6.54048192,8.529999224,-5.021500062,-13.50927409,-24.40755395,15.65122372,9.690851711,8.220114692,3.254596939,3.814934026,3.818545039,2.103461207,2.348265972,2.542447985,1.902513082,1.671333175,1.879501609,1.643542545,52.48853842
NFP,40.82,40.95,0.13,178.8441327,16.64944588,197.4154815,191.7860091,-58.60822207,4.671464946,-43.40051978,1.601055631,0.13,0.12,-0.158145224,6.20E-06,0.146678005,0.042274498,603.6448834,185.756151,148.418857,79.42554084,36.76779552,0.561870557,-28.71465967,-23.80096448,-12.89288223,11.3743531,0.875931417,-12.7874269,-26.27814826,19.43958822,11.33594001,5.130545954,4.141096788,2.928550924,2.287906077,6.443634548,5.09354086,2.794930077,5.944108797,4.305099737,1.762432902,3.157864131,36.0866203
NFP,41.37,41.87,0.5,194.1431263,8.354211086,205.5811898,188.9735845,-25.19874579,16.21264329,-49.12660343,1.788418578,0,0,0.006070545,0.000723373,0.508900227,0.145430069,614.0015921,156.7231651,110.4847151,81.2106854,51.9191283,-8.102924605,-50.70520339,-32.07043464,-23.12736689,-6.494848883,-9.221887233,-12.9600551,-16.9210217,12.09018776,7.190575287,6.69577649,3.092733404,2.72235617,2.52458855,3.609809481,2.865431089,1.527483267,1.966942652,1.924316207,1.420632855,1.153105624,65.2047696
NFP,41.47,41.97,0.5,191.3461861,8.517257056,202.5814258,188.5319873,-14.37912783,14.27406686,-43.18817653,1.826515492,0,0,-0.06956438,0.000622014,0.508900227,0.144164913,608.0596341,146.1140926,98.97463427,77.68730612,52.02295751,-8.044332757,-49.17988435,-28.63636763,-20.97517595,-3.619243532,-3.464829533,-11.45731805,-20.92665328,11.81116035,7.956407025,7.600470817,2.985095515,2.37724187,2.452398447,3.265363852,3.113024842,1.572194991,1.76401392,1.614178522,1.23953839,1.389276072,63.98917261
NFP,41.57,42.07,0.5,189.2640078,7.506402402,198.2862557,188.5088904,-8.07940069,8.354173082,-75.00931127,1.537787792,0,0,-0.03390419,0.000423978,0.508900227,0.143626023,615.8777869,153.6706773,104.6516666,83.15429969,57.2854552,-7.134417375,-50.89766879,-31.41374439,-23.83936827,-4.913735884,-4.197465461,-12.10330565,-19.41247882,10.72291418,7.2521696,7.657631119,2.944971734,2.2789701,2.388688029,3.099473256,3.039990745,1.621913119,1.825535604,1.660517204,1.245901049,1.389513755,108.9039242
FP,42.28,42.78,0.5,183.9146641,6.768631943,193.0793499,180.6887889,-29.14339313,6.074091123,-27.06210664,0.743703983,0.19,0.73,-0.119499116,0.000145088,0.508900227,0.140844785,614.7196203,173.4163332,118.9847235,83.65221845,61.53533906,-7.687271019,-62.38496208,-42.24353348,-25.44420349,-2.014096629,0.868689449,-1.629033378,-12.26150456,6.346333232,3.112243053,1.832992326,2.12929346,1.873378737,1.262220489,2.478351334,1.685596686,1.144104869,1.979355917,1.696450014,1.292315304,1.061982126,29.5434202
NFP,43.61,44.11,0.5,189.492853,9.851718554,201.0988535,175.9072161,-15.14195127,45.80279458,5.365323095,1.963035328,0,0,-0.092053446,0.000967645,0.508900227,0.156683071,673.8223744,226.0794943,147.0656265,67.17374103,17.22643589,-16.758822,-33.88717533,-23.02206739,-19.35488005,-6.371786867,-5.553175923,1.308478292,-9.750377687,7.774052791,5.161638504,4.011667775,3.352705124,2.86223892,2.394068532,3.03292976,2.426555448,2.250150512,1.687411375,2.14515337,2.311579244,1.927129217,54.59799123
NFP,43.71,44.21,0.5,180.7452798,28.94274016,201.0988535,93.60521557,-130.3716347,518.1216725,-235.3430054,3.973422111,0,0,-0.087431634,0.00056435,0.508900227,0.152248393,669.0792625,218.9890753,141.1853424,69.46517357,24.16081601,-17.01615281,-40.90588651,-26.28958618,-15.9547828,-1.764572468,-3.168173416,-0.201941065,-12.04465108,5.870133923,4.533772856,4.273907512,3.024334475,3.069187063,2.252919975,3.800509995,2.790189804,2.047887737,1.958386156,2.218554485,2.211476187,1.925837991,54.71643733
NFP,43.81,44.31,0.5,160.6666305,43.82428757,198.4118227,93.60521557,-319.3697725,426.6360075,-265.2850249,3.653025425,0,0,-0.105545078,0.000455732,0.508900227,0.150446327,680.2437075,214.9875007,127.563579,68.83728774,32.2911272,-16.89026804,-50.75317687,-35.5311448,-19.74141681,2.183260487,2.159281655,2.005358291,-10.95877086,7.025145854,4.311577277,4.559211935,3.047062635,2.378904274,2.277827506,4.106983879,2.372432772,1.903588688,2.292459141,2.527035286,2.001596852,1.920825634,46.15179106
NFP,43.91,44.41,0.5,165.8035891,37.60051029,194.1506618,93.60521557,-63.294543,1447.77402,-275.2827221,6.107073076,0,0,-0.055794061,0.000344997,0.508900227,0.144261565,678.1632981,204.3864954,108.7728981,57.90301524,35.12721172,-14.75043495,-55.80401414,-38.65378394,-20.23315147,7.718570683,10.92784789,7.49242077,-10.07929321,8.176527636,5.067103557,3.110543227,2.822360427,1.811115144,2.225867835,4.022048249,2.166821062,1.727257021,2.174217103,2.121953359,1.498316076,1.924525983,45.9455725
NFP,44.01,44.51,0.5,169.549963,41.15343492,194.680623,93.60521557,47.56843264,1494.747457,10.26486997,5.986183658,0,0,-0.042128461,0.000172308,0.508900227,0.14116108,665.786995,192.9383406,98.44850747,50.50275981,35.23383519,-16.71535152,-56.44197486,-34.47587123,-14.95389667,12.36993544,13.0174595,6.301282651,-13.35442831,8.733269766,5.340732304,3.128880343,1.759123437,1.842140826,2.097387874,3.922087501,2.377468616,1.432265204,1.70761611,1.889911935,1.368175019,1.789040417,43.06952264
NFP,44.11,44.61,0.5,163.7969189,49.77782186,203.7786626,89.07323692,261.5560873,914.6364354,267.8444561,4.273661987,0,0,-0.015988305,0.000148986,0.508900227,0.142119154,658.9834407,193.9637457,110.2654561,54.24061999,31.19229469,-17.57720872,-51.65352882,-30.52424719,-15.29622906,12.20789972,12.81424567,1.176970182,-18.72060094,9.086906017,5.231121535,4.139798306,2.246098212,1.913943543,1.837195059,4.025431242,2.535675795,1.447221714,1.728500953,1.888073603,1.196302734,1.108780635,49.26599371
NFP,44.82,45.32,0.5,187.2398434,7.450916774,196.5166015,181.8542119,-22.79325676,11.39423778,-9.478832129,1.198616577,0.15,0,-0.087399785,0.000553947,0.508900227,0.150080188,674.5211619,207.5250829,145.8097959,93.8280205,19.5607849,-35.56893184,-50.55438161,-34.47634547,-27.89796315,-1.570484593,4.921449369,-7.861696865,-17.81956764,7.320204666,4.547783483,3.351273282,3.376249258,2.553635156,1.466040232,2.457500005,2.077354777,2.030849171,1.992184181,1.512531089,1.066570849,1.381548984,65.42857989
NFP,46.57,47.07,0.5,187.2702343,8.214643533,195.8536868,184.0417445,-27.30064934,2.371467209,-47.96435525,0.763470417,1.12,0,-0.07744676,0.000450199,0.508900227,0.152553093,680.754121,177.1483871,107.6006154,90.02957596,8.018262125,-43.27482112,-33.22591943,2.293572391,-14.43823827,-0.273500952,1.01705321,-15.43228332,-28.17449256,6.647216231,9.132949441,9.851320926,5.26479091,6.755308933,4.022657311,2.228861799,2.657820602,3.613564002,3.370823175,2.992357292,1.840928858,1.350834409,25.21286456
FP,47.32,47.57,0.25,170.3111269,7.208876396,178.523252,175.4662584,-10.53639395,0.642125146,-16.57014534,0.730732396,0.23,0.7,-0.03322155,9.82E-07,0.264455782,0.070850578,514.6688641,117.8194226,119.3265415,84.876832,58.24931683,40.0424213,29.02399574,20.16266595,-1.417878065,-0.785990567,-12.30838399,-13.8200641,-22.42891174,5.166642156,2.974122654,3.808455832,3.311528925,2.347578077,2.051818488,1.887281179,1.870625237,1.514118135,1.619389929,1.487980683,1.618070762,1.729982505,26.04175948
NFP,48.48,48.98,0.5,199.6280666,11.03319272,211.7519926,189.3040995,-38.65451146,22.78826583,-9.74603534,3.572724096,0.15,0,-0.137077286,0.004433543,0.508900227,0.156867048,648.2969107,180.4601412,113.8153637,49.32263764,-0.030322496,-25.63790089,-27.1137867,-7.649093598,-15.07542247,-14.22386413,-16.47677132,-14.2007472,-21.8645786,14.91061944,8.237430067,5.721839882,4.004147524,4.440352401,3.724818347,2.694569331,2.418420059,1.88947606,2.148235151,1.792400374,1.89631798,1.751134174,121.6256258
NFP,48.58,49.08,0.5,194.9069414,11.39453873,207.821493,181.5823537,-37.73571814,23.93631182,-43.91420608,3.265164407,0,0,-0.030507151,0.004098459,0.508900227,0.156615976,678.5465635,201.128468,111.6774471,38.99608268,-4.642910552,-35.95464982,-38.32640801,-10.94182969,-13.22608153,-6.803699002,-6.444076415,-3.100712807,-15.7619522,14.05441499,8.222538809,5.449422383,2.238934432,3.306303973,2.986590453,2.89435723,2.288213352,1.621716761,1.921589188,1.588902273,1.73995045,1.639879527,136.8277614
NFP,48.68,49.18,0.5,190.392613,10.13513382,204.4840953,181.5823537,-46.6243544,18.31836575,-8.595211752,2.894147324,0,0,0.048993483,0.002186337,0.508900227,0.148621881,647.0607433,191.1469184,117.8121284,44.62274298,4.417001698,-28.28198916,-34.35520438,-14.89732063,-14.20809866,-1.971125111,-5.171904783,-1.021283138,-11.97553342,12.92674941,7.308768485,5.177510165,2.7183153,2.93959798,2.83826357,3.004178551,1.968207619,1.659601813,1.579802864,1.546092027,1.610271493,1.478863793,99.19874087
NFP,48.78,49.28,0.5,186.624773,8.346410108,197.9908586,181.5823537,-16.51799281,24.6931051,2.991495507,2.196424174,0,0,-0.043582911,0.001995331,0.508900227,0.150690342,665.3227907,206.43755,120.5307993,47.5596479,8.74908643,-34.61495089,-43.46486265,-18.47561246,-13.91802068,1.749464685,1.740463492,1.732631812,-11.43509847,12.60695092,6.972484232,4.590238932,2.891750881,3.150901672,2.737480864,2.863477366,1.673550117,1.518792575,1.60817599,1.666465193,1.450497681,1.338294314,130.2991058
NFP,48.88,49.38,0.5,186.0458768,6.59464229,195.3598579,181.5823537,2.196873441,20.87666164,3.255523187,2.042532551,0,0,-0.110933486,0.001450419,0.508900227,0.151865028,679.8867422,227.2360101,135.7851587,49.12273282,2.374071775,-40.67276411,-44.30225435,-15.5346582,-7.982739341,6.97140937,4.754095927,1.507532617,-12.68794496,9.543261981,4.445991283,3.580541097,2.755498117,3.455640989,2.581676994,2.576550204,2.054979829,1.803584913,1.612118846,1.642062136,1.46945704,1.309994225,82.65071372
NFP,48.98,49.48,0.5,184.5202332,6.036525352,192.3188444,181.5823537,6.958251472,10.58780388,-6.915896059,1.710968445,0,0,-0.098262801,0.000625852,0.508900227,0.147632517,680.4882987,229.32898,136.5794399,49.21824688,2.829024982,-38.29087948,-42.29222629,-13.34057436,-5.739144018,7.753549459,4.107594317,0.913293342,-12.79615104,7.733260844,3.024103384,3.347570879,2.683242087,3.405384697,2.653756175,2.58376337,2.07929019,1.985922671,1.562043224,1.664387652,1.506479132,1.322428194,44.36802868
NFP,49.08,49.58,0.5,184.942207,6.008770495,193.723892,181.952173,8.517310716,10.99859648,5.806655151,1.730400916,0,0,0.014150208,0.000196028,0.508900227,0.14345385,639.2079636,209.2453681,138.7021106,54.31024261,7.009913357,-30.78957134,-36.66266057,-13.77546581,-9.162369063,4.337050889,2.02919982,-2.10691841,-15.38606456,8.320183262,4.817754899,3.149723919,2.806133642,3.551834841,2.826922984,2.332181591,2.245630123,2.296730548,1.808400843,1.577583355,1.287683411,1.24224772,53.99045034
NFP,49.18,49.68,0.5,186.5028175,5.724787211,194.9165971,182.8432389,6.650031225,12.14220859,-16.60580336,1.728594766,0,0,-0.00814646,0.000222646,0.508900227,0.143844417,646.8318719,213.4313791,136.869457,54.58827894,8.767161847,-31.40279253,-43.48676593,-18.18740637,-9.795976587,3.74562716,3.299506718,-0.176844505,-15.36606206,8.323895429,4.979433064,2.979220629,2.566411333,3.475753693,2.534746089,2.225664535,2.564042179,2.302984498,1.710130692,1.516861407,1.245617399,1.176381655,73.84743228
FP,50.76,51.08,0.32,178.9467043,7.627480169,188.9380175,172.2174397,-27.40146789,13.96538276,-5.475102352,2.202314443,0.29,0.14,0.007563159,6.68E-06,0.331122449,0.087631652,557.2042035,147.4610999,126.4166295,76.56822762,30.38705398,-2.342612694,-27.42905697,-22.36491025,-22.06795912,-5.828188886,3.01247392,1.546802297,-11.81525163,6.978943916,4.151661213,5.257103048,3.096256651,1.971363581,1.941025021,2.78643502,2.404490236,1.922814187,1.688761583,1.92574711,1.818478368,1.805939121,38.12020526
NFP,53.12,53.62,0.5,194.4719779,11.29316135,211.9142781,182.2388972,-53.53732427,14.99705894,-118.800803,2.367070651,1.71,0,-0.111195824,0.003282255,0.508900227,0.156709377,729.2907513,172.463787,83.12965906,69.6191786,35.74923855,-6.221653951,-38.03367377,-19.00710458,-15.35678978,-8.646487323,1.855313317,-2.73188336,-22.73087086,6.905398593,9.955970298,7.515718226,2.961144503,4.29558816,3.573949662,2.847627469,2.27240435,1.474702377,1.846117425,1.540137157,2.002214696,2.117696056,45.74234788
NFP,53.22,53.72,0.5,191.7881054,10.36501112,203.9454069,182.2388972,-6.097332309,34.09088853,-111.2695789,2.140788563,0,0,-0.035829624,0.00334105,0.508900227,0.156791883,703.2036357,182.6500935,95.25005233,63.08432235,26.73828478,-16.71511434,-43.21798075,-20.08378499,-16.27069926,-6.113774701,5.259362029,2.282379931,-15.68022318,8.111321457,10.17139418,7.36235545,2.758319272,3.263359983,3.035593457,3.065641013,2.428459172,1.770621694,1.572078367,1.296797662,1.665545946,1.730699493,48.38225526
NFP,53.42,53.92,0.5,189.0797958,7.769230108,199.0823712,182.2388972,3.318129349,15.79000398,-55.5542323,1.818512421,0,0,0.190905962,0.003101213,0.508900227,0.163895738,718.0894436,206.1143358,99.92672499,71.72387788,47.12207547,-24.88624259,-67.89024197,-39.34127701,-25.91254996,-0.92892936,11.51842722,3.880469211,-18.16490655,10.75042995,8.377643036,5.656720076,2.732302178,2.265660343,2.812228989,3.25961069,2.112262227,1.878386844,1.679001976,2.108579827,1.625196775,1.415187992,70.30561437
NFP,54.12,54.45,0.33,187.6702361,8.286233347,199.591876,188.7678766,-13.84098322,14.11483443,-103.3588709,2.416173761,0.16,0.1,-0.096738999,8.74E-05,0.34223356,0.096189454,693.2605717,220.0784283,106.8192491,18.26100733,-1.901389352,-11.11099922,-21.97422433,-17.71415206,-21.94541502,-1.054084202,3.276061357,1.79948176,-13.36042666,10.39382967,6.20351418,4.289990224,4.094493592,2.749991531,2.577177652,2.713058246,2.368402866,2.275182629,2.136331377,1.623375712,1.535834909,1.540227791,54.96671468
NFP,54.55,55.05,0.5,185.1626523,10.65136363,199.7484175,173.6411421,24.15732788,60.63172505,-9.930379106,2.353139384,0.1,0,0.058722809,0.000204538,0.508900227,0.142388709,656.7214411,203.8973978,128.3461599,46.97499731,-9.153036103,-36.37948284,-24.57261178,2.59977978,3.033340446,8.605430105,1.171547448,-0.990464404,-15.77025736,8.66014926,5.685680641,3.563561291,3.274169517,3.267964205,3.139069979,1.932185401,1.393017517,1.599383444,1.700607429,1.676686372,1.388859611,1.155181054,50.10074877
NFP,55.31,55.51,0.2,172.9951226,10.28447137,186.1552834,176.0263339,-51.00961438,7.435614771,-16.89021163,1.53032423,0.17,0.12,-0.029827301,1.37E-06,0.215566893,0.056867364,565.1104719,136.9665447,102.3283814,65.21089544,53.22070263,8.427964539,-39.98061181,-34.89310206,-19.73946551,8.067286554,8.577815371,4.117794129,-8.611338649,7.471660583,4.532363008,2.606639233,1.947134385,3.138807767,2.694316305,4.819572068,3.727688988,2.609857672,2.229545799,1.75413371,1.53139275,1.912287841,34.36246214
NFP,55.63,56.13,0.5,178.8588053,5.603064568,186.4378613,175.7441342,-13.14832452,7.652606238,-24.30800883,1.833782949,0.12,0,-0.000381077,2.04E-05,0.508900227,0.134979852,646.4937357,182.7146038,86.72715963,18.50570605,-1.145804057,-15.39372987,-16.06529285,-1.344854056,1.039566118,9.31336299,1.678477296,0.089042194,-7.978572895,6.651536744,3.302842893,2.517871992,2.364751063,2.447829175,2.485813571,2.15659061,2.17603671,1.6091853,1.329367504,1.26096493,1.315498432,1.583779163,42.72688405
NFP,55.73,56.23,0.5,184.476875,13.8389511,198.1692603,175.7441342,7.030933224,34.55033721,40.39243091,2.535170342,0,0,0.015316155,2.55E-05,0.508900227,0.135337888,623.9745198,173.5712471,92.39683132,27.26309502,9.164546883,-6.683775239,-13.56500729,-1.8095704,-1.59220981,8.242189304,1.470028,-3.165796697,-17.17021854,7.430702066,3.9075321,2.743848993,3.241711625,2.546513291,1.970692323,2.209492116,2.220495544,1.777402471,1.322212536,1.401275425,1.474375875,1.934470178,47.51340035
NFP,57.26,57.76,0.5,200.0896126,11.04027082,213.2255979,188.1696241,-24.56886602,81.52535318,-103.9694807,2.282103688,0,0,-1.673719131,0.317592512,2.131842025,0.340608119,816.7937487,229.1319609,94.75484836,80.82311763,50.13268752,7.857843165,-41.61218147,-62.78664623,-54.28131127,-24.48224771,-8.163487959,-10.26177926,-27.21975399,13.62809521,7.880178845,6.009804933,4.019691452,3.124163464,2.496844402,3.325156921,4.062178781,2.798775981,2.30403393,1.523830613,1.368471544,1.23114028,118.1065282
NFP,58.04,58.29,0.25,173.394153,8.434055091,183.9265911,174.9449881,-12.12707917,9.259132057,-27.22771399,1.648586358,0.23,0.12,0.130043986,0.000709614,0.264455782,0.082957839,734.5299864,252.4798171,134.3597624,15.15720389,-39.62185659,-44.5842586,-31.7649638,-15.70690379,-6.722525675,7.401281934,1.862827187,-3.463081732,-18.78038709,16.96369396,7.695598043,5.357849079,6.54402684,5.13810102,3.525228628,2.00575125,1.857276528,2.061155566,2.356064352,1.920932646,2.290696216,1.08641818,54.31211457
NFP,64.81438776,65.19438776,0.38,192.6919348,8.077839333,204.261512,187.5766321,-14.31050986,23.95572556,-45.65342576,1.520007735,1.55,0.11,-0.227374502,0.013117864,0.535885098,0.153367994,843.5817148,267.7174635,75.18356243,28.22669692,13.80928242,-32.61678267,-40.91338432,-17.63084111,-58.48754816,-43.59793676,-7.46750523,12.5017439,15.03183393,12.35088383,3.375567107,6.118021297,3.190316071,2.852670331,2.860185752,3.620233794,2.614714813,3.329897212,1.970668503,2.331798587,2.763090848,2.162112268,62.90801813
NFP,65.30438776,65.56438776,0.26,189.8685441,8.714723397,200.2948578,189.6972091,-47.20146508,4.541188226,-59.33798599,0.75959112,0.11,0.18,0.044490342,0.003481331,0.273333333,0.108066453,870.554267,263.4960381,76.49146941,50.59171983,10.13708228,-65.7000053,-59.71207132,-6.797820247,-37.49614289,-40.68014364,-13.25374647,27.83016458,35.19588076,12.52761535,3.444471581,6.680338658,4.262966639,3.136409034,3.338648487,3.404056309,3.307087335,3.721060348,2.322095159,3.494346144,2.373464322,1.780553717,61.40704513
