classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,54.18,54.68,0.5,111.6013438,14.58540937,121.5709647,92.29373066,-25.24758287,70.37063206,-33.54928363,3.280065885,0.41,0,0.115252494,0.000536547,0.508900227,0.144241117,617.5973986,173.1607051,120.6103241,65.43719837,46.55944414,32.10979296,-4.693848881,-17.56069482,-17.83246982,-9.509848482,-4.561272488,10.92482174,0.232880572,12.97687048,6.511769564,4.779203289,3.495717916,2.915728165,2.346932226,1.895545443,2.117716589,1.785604407,1.656315776,1.622358332,2.171287856,1.90255118,67.85942651
NFP,54.28,54.78,0.5,107.7426804,9.238556717,117.434021,92.29373066,-0.858202646,62.23554596,-19.3270006,2.279567306,0,0,0.082860084,0.000639457,0.508900227,0.145084014,623.9127012,178.2668695,120.477507,67.71865538,49.35377895,32.15396108,-3.484620734,-16.56561223,-21.04317047,-14.54282,-8.337765458,10.40469391,1.928659981,12.95501552,6.688804825,4.679802613,3.205936638,2.615763652,2.283287471,1.839384458,1.989886797,1.675637445,1.533746449,1.533105662,2.119622305,2.103951939,75.39223314
FP,57.2,57.7,0.5,126.5612736,2.640727034,129.6815678,128.0150989,-0.969047611,0.194295373,-2.749134325,0.185058569,0,0,-0.03273043,9.12E-05,0.508900227,0.15881827,702.8994181,221.2374074,145.2165036,98.32505039,59.50941513,46.74864151,-14.14921497,-47.26477993,-23.5329007,-31.88669613,-34.91231594,4.536898428,-9.934474414,3.660234957,1.281772742,1.187520258,1.264377296,1.109471973,0.977729706,1.026476227,1.268674505,0.900406141,1.121363796,0.960750535,1.314853212,1.004694334,21.61391018
FP,57.3,57.8,0.5,126.4008036,2.672591737,129.6815678,127.9419167,-3.230558935,0.138144095,-2.451380455,0.162595252,0,0,-0.077698562,6.70E-05,0.508900227,0.156504514,684.3126261,216.241679,147.5618134,97.54334993,59.6951273,45.7372901,-11.51938852,-42.58444696,-24.12234158,-32.46254766,-36.84420576,-1.688968919,-10.88165929,4.712160458,1.695235218,1.303749098,1.24956918,1.047901533,1.026820648,1.154389598,1.184824133,0.887494813,1.054196445,1.02303856,1.544770012,1.07428129,27.22746247
FP,57.4,57.9,0.5,126.1355442,2.701519906,129.5802217,127.2804219,-4.151032595,0.161895892,-3.935278219,0.187439865,0,0,-0.087897598,5.19E-05,0.508900227,0.153987155,661.560619,208.6683092,151.3389931,99.30217799,60.5565117,46.03803025,-7.724582258,-39.48622945,-27.96051732,-34.76369479,-39.17065353,-6.58144227,-10.05930029,4.743252583,1.885495714,1.131516372,1.117177604,0.976812103,1.130297079,1.327154173,1.182901307,1.123558205,1.293790235,1.10018866,1.363211196,1.109474061,28.99486051
FP,57.5,58,0.5,125.7840802,2.662416089,128.7744242,127.2804219,-1.422277297,0.158102856,-1.438319839,0.206651168,0,0,-0.075148275,4.33E-05,0.508900227,0.149527943,630.8490874,196.7632296,154.0532125,102.1417437,62.12738576,47.26082147,-4.161099104,-36.353585,-30.26263445,-34.88652601,-40.57180244,-9.880633383,-11.1145889,4.345827461,1.923393255,1.097688357,1.048646758,1.132014765,1.173376575,1.335832515,1.247080196,1.094120656,1.26143974,1.054197103,1.389270751,1.173078547,20.14687737
FP,57.6,58.1,0.5,125.4920388,2.589206787,128.4645791,127.2804219,-0.074116741,0.1016327,-0.355178446,0.180771194,0,0,-0.056922052,2.81E-05,0.508900227,0.145515461,605.0436657,186.5165607,155.319309,101.5118125,62.31026472,46.83965218,1.124018853,-31.62868473,-31.99749705,-34.97119964,-41.22101723,-13.26200205,-10.72603955,3.843864894,1.934810984,1.013441173,1.033636226,1.168608424,1.163906456,1.242318201,1.198824077,0.99863376,1.266440062,1.049730798,1.180811312,1.086915606,24.25167406
FP,57.7,58.2,0.5,125.8428636,2.983401319,128.4928595,127.0881021,-0.614821055,0.142310352,-3.941300788,0.194120876,0,0,-0.058514227,2.39E-05,0.508900227,0.142426669,582.7924856,176.3720079,154.7825207,102.1340792,61.25586952,43.10719483,2.1687169,-26.66395243,-30.34614417,-32.19523038,-37.41193801,-12.8235222,-6.813456106,4.012707109,1.970809721,1.104382694,1.109576994,1.26669684,1.54991827,1.146169462,1.323932061,1.208427362,1.535188864,1.531088834,1.147593359,1.295075318,25.67440592
NFP,59.98,60.25,0.27,123.0362902,6.103616335,130.4671906,124.1225682,-17.64452267,2.111737039,-23.23449316,0.916249798,1.6,0.12,0.019052229,0.000640815,0.28223356,0.08970542,766.3618877,221.7255833,103.2699416,71.19984357,44.52918909,16.45351069,-30.7075145,-37.62780932,-15.91605459,-24.59078091,-25.48888723,9.725269674,7.736871849,17.6432444,10.08478433,3.890175294,4.254825743,5.508388573,3.570234951,3.088984294,3.398196398,2.351236458,2.029881768,1.757022806,2.46136026,1.605175347,29.4543763
NFP,61.25,61.75,0.5,134.1910705,6.963636492,143.2424103,123.9588468,-1.150082425,33.26993688,-14.10489653,1.350190766,0,0,-0.155805305,0.000539226,0.508900227,0.154254439,642.8325575,215.747182,153.2358034,71.67295254,26.42673244,0.60852076,-16.79673615,0.461935529,21.22832281,21.25418067,-12.27804014,-15.99952642,-7.293942915,10.73244363,7.098887589,2.826061787,2.290821414,2.536656313,3.416756409,3.757400171,2.718499224,2.24087098,2.257618404,1.965789099,1.43860078,1.270071204,44.80376139
NFP,61.35,61.85,0.5,132.6533055,8.733466132,143.2424103,121.7342423,-38.94818577,24.07122206,-24.52789592,1.336821117,0,0,-0.133851507,0.000440353,0.508900227,0.146781275,594.109657,184.634246,150.1463411,78.86620806,34.8197782,12.91646333,-2.750166566,6.773342921,15.67533984,14.92392078,-11.11907516,-11.3596134,-7.325365371,9.01207612,6.319045466,2.832865393,1.95716032,2.414921776,3.091777751,3.083551857,2.424675965,2.513703918,2.602851513,1.882698626,1.374162832,1.334938104,49.92080161
NFP,61.45,61.95,0.5,130.5142834,9.344625355,143.2424103,121.7342423,-45.97922492,17.76561097,-32.88575477,1.370757053,0,0,-0.129688951,0.000353649,0.508900227,0.142275812,552.51089,153.7915385,139.8960601,82.25012249,46.006095,28.73891417,10.39191613,11.69239043,9.886333757,8.470758073,-11.46957628,-8.459936357,-4.086901395,7.438484278,5.324469593,2.889239998,1.601421356,1.273770062,1.969995995,2.276358285,2.200777606,2.295898813,2.230330134,1.854259218,1.346769604,1.350004949,49.03334893
NFP,63.21,63.71,0.5,126.3783524,6.459487136,133.546634,121.183056,-32.54980268,5.32879782,-30.9084427,1.301837137,0.23,0,-0.156671293,0.000415916,0.508900227,0.154789137,611.2916509,183.2927014,150.3451276,112.6988113,84.96635802,43.49286712,-4.200646347,-21.43002228,-15.35528111,-14.18713538,-23.88600827,-0.681384193,-9.860622473,7.830910321,4.078186153,3.720749471,1.547535198,1.888869473,1.744186128,1.907851846,2.388389717,1.933168502,1.308947803,1.523477812,1.6864187,1.697376945,47.34302088
NFP,63.31,63.81,0.5,125.8651985,5.343432895,133.2799142,121.183056,-21.2921032,9.866478105,-5.149979973,1.286383572,0,0,-0.105916279,0.000347111,0.508900227,0.148481878,566.231249,165.2206908,155.8071033,116.109989,87.23347491,47.99579752,2.319906006,-15.77859405,-17.15843385,-15.23510747,-22.18453611,-6.150277085,-14.57462266,6.342265707,3.384099568,3.857069216,1.51464884,1.652583126,1.386530905,1.732296795,2.454837058,1.836669677,1.252553753,1.514156151,1.234494513,1.188810374,52.59795972
NFP,63.71,64.21,0.5,126.646572,5.646844467,134.486271,120.6134813,-10.05276746,13.65154307,-23.611659,1.254413662,0,0,0.04244857,0.000452714,0.508900227,0.143290406,567.7037047,144.3729202,153.2427874,118.4773772,49.51067472,25.56418159,16.50382175,6.50599393,-6.331328972,-16.70680664,-24.67009835,-7.951387625,-12.81932104,8.431675247,6.633982251,5.077136173,2.566089384,2.971422644,2.53861217,1.765427364,1.684798109,1.827759318,1.681654894,1.910562945,1.129909928,1.441504766,26.70464401
NFP,63.81,64.31,0.5,126.8902927,5.729685054,134.8717898,120.6134813,-2.385938801,16.08840522,-25.11617525,1.229602627,0,0,0.083230263,0.000555699,0.508900227,0.147046313,608.7523069,161.3066914,147.9073721,109.3280977,38.56960818,19.44034736,13.74960794,5.828790486,1.522090249,-14.30645466,-26.8667985,-3.225843839,-8.500261861,9.073259708,7.516038561,4.922353446,2.985762316,2.957612224,2.280662613,1.975316803,1.904047089,2.468555048,1.797940734,1.93881813,1.576190651,1.730371433,29.02594884
NFP,64.11,64.61,0.5,129.8012438,6.753660149,140.742211,124.6409059,-5.57942795,27.28960617,-18.27157141,1.0016132,0,0,-0.053769657,0.001122149,0.508900227,0.158454111,650.2097775,207.7969784,161.8071395,102.8890705,54.326309,29.98526056,1.06480076,-9.519307108,-2.13179668,-18.42554339,-32.7264856,5.510583167,2.074238915,6.55065449,3.359355198,1.976199362,2.354615002,3.654431784,2.665325674,1.468019866,2.094315687,2.837712369,1.836381004,1.926240609,1.483583398,1.357017963,57.76415749
NFP,64.21,64.71,0.5,128.1979217,8.429745131,140.742211,117.7454817,-37.79025506,19.91207487,-20.39418682,1.015784106,0,0,-0.11878931,0.000905792,0.508900227,0.15486162,631.1006669,205.8153383,162.5921899,98.08282916,53.28139309,32.88295859,-0.122994541,-14.16408803,-9.802576224,-20.00537945,-28.52038796,5.11278264,2.145403439,5.351541862,3.170388852,1.895707594,2.491866728,3.73744253,2.249589694,1.285472168,1.716835833,2.526566186,1.661509937,1.422874793,1.4335074,1.296200206,49.61058426
NFP,64.31,64.81,0.5,125.2197617,9.249825629,140.742211,117.7454817,-53.40770469,7.644233033,-55.05187213,0.856570614,0,0,-0.182961144,0.000575953,0.508900227,0.150903658,609.2253201,198.1108517,161.9125267,93.49619793,50.82244906,30.60056029,2.040782477,-10.91805687,-18.62900048,-25.19844589,-28.91989661,0.9695784,0.604350496,3.896264651,2.715936156,1.834948579,2.954134313,3.859625045,2.470443348,1.31482884,1.722959911,1.430466166,1.449294935,1.409172479,1.271595225,1.230201976,34.94063637
NFP,64.41,64.91,0.5,121.4078265,6.569706942,128.2797677,117.7454817,-16.17399525,7.825700333,-37.62040856,0.836615084,0,0,-0.150086227,0.000521689,0.508900227,0.14416598,583.4949458,179.7472112,156.7941393,90.32186327,45.77122242,27.7598514,5.055976243,-7.469300441,-20.40548522,-26.2741515,-29.31989274,-2.343461998,-1.58959788,4.886562746,3.288707506,1.911577081,2.972596291,3.67655849,2.388263314,1.471080624,1.862703651,1.277258482,1.403798889,1.303136545,1.23985968,1.142770886,26.3575509
NFP,64.51,65.01,0.5,119.610724,4.10181826,125.535069,117.7454817,-1.138286351,7.865569171,-34.68960807,0.963522272,0,0,-0.040726824,8.48E-06,0.508900227,0.137147784,555.3398052,160.3650738,146.5108889,82.6121962,40.98547043,28.85856644,12.23806328,-0.120015357,-17.20517823,-23.24457266,-27.00816988,-2.459538917,-1.635794178,6.537699872,4.56627095,2.277342058,2.349564904,3.190158222,2.491550351,1.921437978,2.092616736,1.499150249,1.759787032,1.363481103,1.204968481,1.178423959,25.13137729
NFP,66.33,66.83,0.5,122.0407699,9.531225702,133.6327263,115.7544205,-41.35453252,6.919245529,-5.736698479,2.125389085,1.28,0,-0.064420819,0.000296778,0.508900227,0.145321745,534.7425758,150.5438476,168.518524,122.901912,79.19065232,43.58331594,9.341965572,-4.443003824,-17.65172787,-19.36106982,-24.33810087,-6.313096129,-8.912019116,5.307976852,2.776525065,2.277591454,1.650040067,1.830426713,1.379511332,1.871051007,1.905516457,1.53309224,1.408698907,1.747610965,1.359776973,1.275593319,27.76506673
NFP,66.43,66.93,0.5,119.4194382,8.176087503,129.0088,114.9542169,-27.27074683,11.04825181,-41.19912899,1.845684768,0,0,0.094459838,0.002925469,0.508900227,0.149541101,540.0792632,148.1099977,155.6314811,109.3585714,70.63108486,40.03746951,10.39012227,-2.98012536,-14.64138944,-18.24795416,-25.18150547,-4.966402169,-6.502895473,9.481287472,5.276380928,2.966618384,2.686499513,2.366597891,1.854528637,2.059227523,2.088633522,1.685442872,1.893008453,2.273956663,1.371411223,1.372625194,24.95661079
NFP,66.53,67.03,0.5,118.4362392,7.186790466,124.8436352,114.9542169,12.4084054,9.021109766,-15.60899276,1.337873958,0,0,0.146416749,0.003854307,0.508900227,0.156787786,593.9363825,172.681842,148.3248152,97.76029608,61.35830731,33.68605565,6.200224441,-0.775392786,-13.50286933,-24.61141084,-29.14687878,-0.203444684,-4.137341198,13.88369786,7.089969892,3.623595121,2.970632705,2.6628567,2.136355922,2.373293029,1.948130961,1.588295366,2.287870585,2.562370631,1.735873449,1.504546132,29.42062612
FP,67.81,68.31,0.5,133.8188228,3.742165597,138.540754,130.350424,-12.8026384,2.550209681,-10.67472356,0.433013131,0,0,-0.076839583,2.54E-05,0.508900227,0.148943869,570.9063308,185.6626054,188.0588476,126.477751,70.5570748,35.84239915,-5.664127441,-29.01966503,-30.63519735,-24.54517758,-23.13706418,5.207884489,0.359122244,3.680157545,2.446946955,1.547449178,1.346001646,1.142065546,1.23163275,1.596533173,1.863672656,1.563419542,1.062551413,1.047887723,1.150984363,1.018593127,19.6393379
FP,67.91,68.41,0.5,132.9739602,3.821203588,138.540754,130.350424,-12.98091448,2.629362876,-8.872563136,0.43812334,0,0,-0.080761846,2.30E-05,0.508900227,0.145072108,558.977348,175.1111447,177.0978639,117.1020982,67.9624361,37.92978568,3.38425437,-18.45255136,-24.2163036,-20.02101312,-21.2046987,2.203408639,-4.312100001,3.879094728,2.640015361,2.655705386,2.842820982,1.628774469,1.252053267,2.146656303,2.527906106,1.879213538,1.163318458,1.150715765,1.158571227,1.295127639,18.75891157
FP,68.01,68.51,0.5,132.424554,3.646230948,137.7671526,130.350424,-2.882505766,3.641753275,-4.602167888,0.485613271,0,0,-0.075294032,2.64E-05,0.508900227,0.142125145,538.3689599,161.2221908,169.5399414,113.5452277,69.35063719,41.66972296,9.979425864,-7.739419428,-16.70940862,-16.33718511,-20.72333203,-1.192595796,-7.621280141,4.669303593,3.070770239,2.697475718,2.760748046,1.749392523,1.386810845,2.054906685,2.413854045,1.749499323,1.171689812,1.16752606,1.200827949,1.302776997,27.83058809
NFP,69.26,69.76,0.5,135.5179065,13.5210276,149.6602141,125.4249432,-27.894114,144.381998,-25.42635739,3.218307405,0.36,0,-0.009568966,0.000535886,0.508900227,0.146127933,607.0911648,133.0101559,122.690928,132.5226544,63.79318518,40.38275187,10.28447713,-11.40374757,-21.27050324,-23.58729059,-20.5931485,-3.0185023,-13.92075178,8.751368515,7.559280109,6.250842703,5.163905668,3.736151561,2.130576842,2.526824455,2.453164405,1.859080666,1.982338166,1.846721794,1.276643652,1.555430846,32.98852593
NFP,69.36,69.86,0.5,135.6917129,9.045037004,147.1633731,125.8642185,-11.04128404,49.6510472,-23.46249963,1.300123959,0,0,0.086007999,0.000459065,0.508900227,0.147167619,580.2806005,143.4960391,137.0437939,123.0134779,66.18674312,41.62176596,8.682755615,-10.83283124,-16.47366155,-17.00993118,-18.69270923,-4.594974216,-13.49310987,6.629602569,7.238621918,6.058463638,4.070577034,3.217074052,2.031414189,2.234489998,2.387405476,2.060810429,1.858512381,1.585962771,1.180293609,1.397242333,34.87616269
NFP,69.86,70.36,0.5,137.3263484,10.81778191,152.0147976,126.7548675,-15.98478516,76.9108543,-78.08765334,2.261399887,0,0,0.009845205,0.001267764,0.508900227,0.148620933,577.286194,149.4744552,145.0593736,119.6729521,59.09728726,29.09719873,6.785953797,-11.00652808,-21.72858455,-15.7900645,-17.71919539,-5.599602037,-6.203176663,7.112233926,6.475273261,6.521785175,2.555952972,3.744968405,2.448605684,2.649358816,2.537593609,1.611445394,1.742273306,1.416035378,1.395050086,1.549338169,52.23537485
NFP,69.96,70.46,0.5,137.4202134,10.16628636,152.0147976,126.7548675,-50.3484627,28.88885911,-41.30377964,1.434549675,0,0,-0.078274418,0.001154946,0.508900227,0.147541008,548.7970638,151.8008256,153.1743596,115.0602741,70.646385,37.78490161,6.991512863,-9.119262346,-21.19110633,-15.87978009,-18.11499962,-2.091226116,-2.907407851,7.45896571,4.954858578,4.830049341,2.403561894,2.683326233,2.473988682,2.589851952,2.619937649,1.675781393,1.668037151,1.323775855,1.189268688,1.242024364,46.41221225
NFP,70.36,70.86,0.5,132.5841642,7.217038361,143.1159035,126.1918044,-24.36676245,20.6154865,-12.5061151,1.072483872,0,0,0.030420696,0.000126204,0.508900227,0.138447277,479.1265406,123.3606333,151.9610339,103.4804094,71.11776655,47.96746242,22.15041812,11.99709724,-4.919972968,-6.815669234,-11.81855898,-4.001056054,-5.460663948,4.405700319,3.865609218,3.005369354,2.339503034,1.561130625,1.403180789,1.29904024,1.442849221,1.551232375,1.564040075,1.446348967,1.223611791,1.196926944,37.2388888
NFP,70.46,70.96,0.5,131.307161,7.915676845,143.1159035,126.1497539,-39.40214531,10.14527633,-32.00536737,1.104893485,0,0,0.039564471,0.000128337,0.508900227,0.140270176,512.171123,141.8923273,156.8603006,102.6084485,65.25611531,41.44913803,15.77627445,5.797711353,-9.909537327,-12.61801538,-15.58475076,-3.260282847,-4.750335804,7.177513222,4.79466867,2.993518994,2.374317947,1.744367623,1.68047941,1.666017554,1.515153447,1.692311449,1.854356589,1.573003376,1.237570115,1.212785977,35.0759007
NFP,70.56,71.06,0.5,128.2177049,6.997859221,138.8605507,125.7709393,-15.99059786,7.155484582,-40.26151664,1.099576961,0,0,0.003545284,9.66E-05,0.508900227,0.142431892,539.1190212,163.3982251,171.889665,112.6369671,67.76119443,40.99044292,12.37526993,0.251866155,-17.11096748,-19.83426461,-20.31544607,-4.218256618,-3.267395147,5.486116766,2.678045744,1.233383423,1.576414198,1.572681235,1.688669579,1.645885003,1.437884757,1.524991221,1.552391328,1.243511005,1.209868301,1.182344921,32.47807778
NFP,70.66,71.16,0.5,123.6160679,4.531750247,128.2385079,117.8784102,-18.9208297,4.656236204,-26.38598695,0.730164733,0,0,0.00722046,4.50E-05,0.508900227,0.141196952,542.897324,165.9731844,171.607319,110.9335298,67.47182183,40.12469041,10.69413498,-4.440230379,-23.81773869,-23.79421154,-21.6812623,-4.766936464,-4.455578421,5.283574134,2.500095408,1.214159462,1.643191391,1.556207656,1.604665951,1.482304347,1.056223828,1.176854109,1.199452535,1.118954449,1.233486941,1.101385085,39.13420371
NFP,70.76,71.26,0.5,120.9236634,5.423956455,127.4247832,114.7042669,-29.03272329,4.440849384,-24.50581486,0.803258319,0,0,-0.013966512,2.90E-05,0.508900227,0.141189048,563.2152129,177.4020743,169.4069917,102.9535148,58.70276155,33.08469495,6.01704645,-6.155195331,-25.90755728,-24.98565755,-21.48360044,-1.651107287,-2.760411914,5.099033281,2.586406195,1.429969817,2.715993664,2.482481533,2.150517563,1.591221969,1.093033049,1.064581957,1.184542877,1.189936059,1.205956926,1.318900768,41.7688765
NFP,70.86,71.36,0.5,119.7923968,5.576997012,127.4213674,114.7042669,-20.63243674,13.11858585,-24.99944051,1.477882404,0,0,-0.046471696,1.49E-05,0.508900227,0.140176104,600.9455762,185.4760924,142.3957642,77.98321302,51.15303071,29.42793725,1.131002777,-2.698989431,-17.96603097,-20.11549169,-19.07563531,1.600305589,-0.369631178,7.669347034,2.850604074,6.1835332,4.915041974,2.976918832,2.374232175,1.732645058,1.55544103,2.354100348,1.821298654,1.247512475,1.291397293,1.356771655,34.18346409
NFP,70.96,71.46,0.5,120.376588,6.264897544,128.2385079,114.7042669,-2.73558705,21.80964949,-26.23032716,1.5080464,0,0,-0.04151706,1.28E-05,0.508900227,0.138134447,590.6205524,172.6622948,125.5614997,72.53322047,56.91992689,32.21428202,3.096515777,4.559257045,-7.912171645,-12.33076504,-15.12029695,1.804004981,-1.716791273,8.070086136,3.299498777,6.6843219,4.936327874,3.145653646,2.362209647,1.768077156,1.939638339,2.871689733,1.894841831,1.166555067,1.2628258,1.372824195,27.86968944
NFP,73.13,73.26,0.13,97.12201588,12.94517427,113.0710624,98.55317305,-189.8639286,28.44652771,-65.19645246,3.743090226,1.12,0.16,-0.091929759,9.06E-05,0.146678005,0.044502065,779.1361191,231.0759591,120.4281673,78.96716898,8.547684552,-30.10786531,-28.43410379,11.06445388,6.759612158,-9.644282568,-4.030863535,7.369392885,-12.32392593,12.22730871,12.19967172,8.088314562,8.147200795,7.442274159,4.196885087,4.266643669,3.411090063,3.003332107,2.633198206,2.65147616,3.175703739,3.445075603,34.36378979
NFP,73.42,73.7,0.28,101.5745216,9.992606006,116.1153809,96.96765993,32.50658027,30.30017651,-25.10599883,2.707243279,0.16,0.31,-0.087472435,1.93E-05,0.293344671,0.081792486,661.7135299,211.7048971,131.5342451,46.57437424,4.613121882,-12.85127893,-4.000231191,20.6287954,9.691350701,-2.49663295,-13.02680535,3.273776434,-1.581511284,15.7432049,8.098870965,3.100230464,4.048056609,4.976213586,4.178765664,1.863321571,2.390772793,2.475588227,1.652603714,1.440911199,1.62511161,1.882273952,51.96373667
NFP,74.22,74.44,0.22,109.6865082,10.51912368,115.3390473,103.8752586,55.32595402,6.362246135,-9.250730281,2.348764914,0.13,0.96,-0.025433003,1.25E-06,0.233344671,0.061267619,526.2753634,129.2838433,112.4513545,51.48135775,27.92150704,24.02894566,14.91387089,21.00486321,10.42553712,9.263735952,-3.05714852,7.323771398,5.989916073,10.33605815,6.112581391,3.006161587,2.95182973,2.692629716,2.776383584,2.024111723,2.992718463,3.331158652,2.995130542,1.694518703,1.929121016,1.93135294,43.05946189
NFP,75.4,75.59,0.19,107.0081117,6.330198465,114.0070642,112.3637099,-2.044954972,0.297888421,-2.407478558,0.426828154,0.96,0.11,-0.669327704,0.000706078,0.204455782,0.070001105,740.3251082,228.4075241,56.4219052,-9.964612,31.26311792,27.55322323,-24.39653741,-31.05569021,-25.51213042,-10.19261965,2.360623416,25.35478861,9.260334551,34.81825799,17.93739033,5.348727269,6.908715331,4.426115375,3.107257775,3.65309095,2.682541192,1.933733805,1.616485666,2.303934438,2.433067565,2.747748857,41.37839575
NFP,75.7,76.2,0.5,104.2115019,5.227102655,111.3853333,96.15070053,-6.513780051,14.52498881,-57.70472406,1.11188611,0.11,0,-0.379250754,0.001379911,0.508900227,0.174361159,789.4178295,283.0972938,118.4502536,12.92697452,12.30574883,6.089607682,-25.72065542,-22.60775043,-20.43363848,-21.45776865,-20.20024836,12.72375475,10.74222789,10.66068752,4.86544954,3.122107465,2.128079785,3.459201927,2.72908679,1.975568029,2.247686907,2.172679601,2.68746414,1.431359704,1.803444,1.098868688,39.07880403
NFP,77.31,77.51,0.2,112.8144328,10.79894582,128.8945314,109.3825517,128.5211397,16.46818231,127.3251681,1.833511127,1.08,0.15,0.016576836,6.38E-05,0.215566893,0.06229385,799.6415596,137.2710903,24.38938862,164.2319925,102.9337005,10.69871521,-8.022995106,-18.08224023,-11.19785201,-13.1671901,-33.07259001,11.27747768,13.79093351,5.216610038,6.72335725,5.963305623,5.072009228,4.300279412,2.552567494,2.028790633,3.055300745,3.836941092,2.58749318,4.77325256,3.897268425,2.497506043,40.10555
FP,77.66,78.16,0.5,102.1330404,6.936702991,109.9927663,93.2827444,-45.66004659,5.740984839,-10.56292433,1.534204156,0.15,0,-0.070778348,0.000277276,0.508900227,0.150671274,721.5668837,230.0607291,126.6076646,63.62958847,43.16098568,16.18932526,-14.10483179,-4.692184775,-15.37499351,-32.46308329,-18.47996429,20.6177379,5.947423107,6.177859769,2.887618114,2.199725933,1.514624255,1.377125277,1.228642666,1.715406169,1.729516165,1.069795599,1.383027677,1.226737324,1.258191816,1.454585631,29.56277632
FP,77.76,78.26,0.5,100.0465352,6.091205814,107.1255579,93.2827444,-31.10624425,12.04608768,-5.2401463,1.731145083,0,0,-0.092241534,0.000219582,0.508900227,0.146466275,683.5822456,212.0123814,126.4020103,63.98823623,45.02157531,18.05177582,-12.75422093,-7.055786527,-16.419289,-29.69120712,-17.55866711,19.04884194,6.079925712,9.835303255,4.483645059,2.270868093,1.559016461,1.350353041,1.22912884,1.747522464,1.638064146,1.188311156,1.573200779,1.238823595,1.385217726,1.482036249,40.60680229
FP,77.86,78.36,0.5,104.5297048,12.40682658,120.5371356,93.2827444,47.77792789,24.84869821,27.24581774,2.474329561,0,0,-0.126301101,0.00013547,0.508900227,0.14368413,645.4238959,192.5588448,127.1593671,67.81451748,46.19701748,20.80507117,-12.04155492,-10.88864724,-17.13928927,-26.96249843,-16.84742185,16.41342322,7.970994945,12.29441463,5.620488315,2.547043769,2.004809845,1.440932304,1.43816036,1.850234649,1.437521099,1.260287587,1.626437045,1.291712773,1.54058436,1.356460278,35.8770619
FP,77.96,78.46,0.5,107.4071978,12.66797645,121.4033228,93.2827444,47.40840244,28.00027735,82.16482168,3.187832586,0,0,-0.070604989,0.000105815,0.508900227,0.138962053,589.0004606,169.6017444,135.1542241,73.83553587,49.55553218,26.59846755,-5.29177042,-11.08035176,-18.73926617,-19.73209621,-13.43600469,12.26914672,7.262855069,10.97104026,5.149778544,2.355563248,2.488182141,1.587781014,1.578234154,2.028148733,1.532526346,1.210157422,1.597596683,1.337735023,1.514542343,1.379020656,30.93231482
FP,78.68,79.18,0.5,100.612113,4.109228901,105.7813328,94.12314156,-18.23189196,3.822354078,-25.79341227,0.598929028,0.18,0,0.015608675,0.000442099,0.508900227,0.15292165,679.3268497,221.3981195,138.9234804,75.41977265,61.45543721,32.89576715,-4.737876102,-10.08584766,-22.05402154,-23.83202386,-15.00627875,5.908957572,-4.57817635,10.36085391,3.707549786,4.014014869,3.459078803,1.554319661,1.283841831,1.61834625,1.583097193,1.771398235,1.544709518,0.991636427,1.678762938,1.334245592,30.80230763
FP,78.78,79.28,0.5,98.70401677,5.099674757,105.5471422,92.76906953,-28.02713849,3.456863984,-19.36162132,0.71783762,0,0,0.001572058,0.000458482,0.508900227,0.149530911,654.8960113,209.5681333,141.5736081,82.28478855,65.03492615,31.81064884,-7.0722763,-11.05081216,-26.9232257,-31.35741606,-15.68183071,8.83306073,-3.522128473,7.36530417,2.739794178,3.446760353,2.570431807,1.324338857,1.347419468,1.936017352,1.656628037,1.475238774,1.483760333,1.059883996,1.933003573,1.469916942,29.57868085
FP,78.88,79.38,0.5,97.43071409,4.439434178,103.1393394,92.76906953,-9.350487812,8.456321448,1.180544357,0.778291842,0,0,-0.080464922,0.000384663,0.508900227,0.148388793,651.4595678,204.6478138,139.0446605,81.09827744,63.94769324,31.10113008,-8.922818662,-10.87503072,-25.95202716,-32.61278181,-14.44002534,13.59635579,-0.183009369,7.831283878,3.227440062,3.391279893,2.566363815,1.360188142,1.365863835,1.912235785,1.690656477,1.473321567,1.524262646,1.162581741,1.963396131,1.539808409,41.20576327
NFP,80.74,81.24,0.5,114.0172692,17.0925046,118.8206915,102.9987096,-27.20794695,13.43958018,-38.27417323,1.928894739,0.72,0,0.106684847,0.000977422,0.508900227,0.145872814,643.3505429,147.8582169,113.2461468,104.0404401,45.99565834,38.2264193,10.18660687,-21.33785665,-21.3676351,-15.56453065,-15.5615125,4.77475149,-0.357079228,13.94148676,8.143417806,4.939868334,4.268495111,3.290083512,2.336916076,2.389185513,1.9272175,1.721385068,2.042496717,1.332252347,1.548294861,1.33141276,55.17365761
