classification,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,0.5,252.23902909999998,19.62707956,284.37703660000005,238.4316262,-68.82780662,86.55309772,-72.52734798,1.5430428390000002,0.0,0.0,-0.232965855,0.153741291,1.7925562780000002,0.45755554299999995,1007.5545199999999,349.2906691,25.14298691,-53.53425574,-15.26478767,-22.45899274,-57.49108089,-18.37963461,-25.04970207,-42.04027595,-21.19829593,-7.918228432,-47.00052489,12.46590881,4.510184306,5.54082168,4.749188232,3.001283149,3.4439850130000003,4.938904494,3.4037944419999997,2.004044028,2.0903295969999998,2.040686235,2.5771146519999997,1.31571496,80.6155993
NFP,0.5,189.2690468,7.9811614760000005,199.8366576,183.8717342,-33.52448719,12.55557408,-20.02179193,0.9577367309999999,1.73,0.0,-0.094108847,0.001638445,0.508900227,0.158161757,706.8361468999999,177.29035359999997,79.78014372,86.55855588,62.71908009,6.1201169879999995,-45.86467679,-59.62827881,-35.09315182,-7.61875566,-9.837246311,-7.67434172,-17.32279079,13.41673975,8.19197056,6.206506307000001,4.998048705,2.6176716840000003,2.579923836,3.0974792210000004,4.889844514,1.6944020690000001,2.445270555,3.376951457,2.294259305,1.1693250990000001,46.33630439
NFP,0.5,196.39464130000002,10.93981115,207.28080309999999,190.2823342,-24.33586912,14.96620143,-46.66830327,2.15833002,0.0,0.0,-0.050152398,0.01736771,0.508900227,0.198745539,810.6548640999999,161.67356,68.34680144,111.75247079999998,32.55798469,40.54909867,-14.13027486,-50.75566618,-40.44542434,-6.289820625,-4.08009896,-15.56194378,-22.44603639,10.89262387,10.55794107,7.829014727000001,6.05764801,4.889528307,3.3174046739999996,3.2989668219999997,3.612463571,1.782479086,1.682263303,1.8451302880000002,2.011844308,1.4827102980000002,135.1305191
NFP,0.5,169.05880109999998,9.365017491,179.710988,156.05176980000002,-15.12047551,50.52764229,-14.76802013,2.6677887780000002,0.17,0.0,-0.044848463,0.00019622700000000002,0.508900227,0.144088404,622.4383495,187.9535425,143.0463493,78.91168585,28.42171694,7.028988893999999,-13.17376005,-27.44797265,-21.43738675,-2.271374249,-10.10881937,-1.7503113319999999,-9.796685819,8.717514782,4.461353483,2.602448235,2.6972650330000003,3.096224828,3.329482478,2.3270333869999997,2.9772672539999996,2.16408699,1.129953319,1.6021666909999999,1.2534237259999998,1.4414491580000002,74.25179365
NFP,0.5,195.447696,17.54207164,209.37671740000002,174.5043561,58.04330217,31.97463205,19.11219526,2.806760735,0.0,0.0,0.015886751,0.000979937,0.508900227,0.15245936699999998,616.0555669,189.3539313,151.11795130000002,83.97735444,35.725782200000005,8.136339365,-20.43542927,-28.16699384,-40.138752399999994,-28.72131441,-19.04289469,-7.572880336,-15.68150499,8.97625403,4.698037074,4.080138547,3.5876797519999997,2.644469192,2.2803114069999997,2.679046759,3.46457066,2.346646014,2.077945935,2.168035906,1.945556041,1.6932266009999999,76.74729339
NFP,0.5,183.1827281,34.74457589,213.0695492,133.01826880000002,-26.40643624,526.1190598000001,57.99104064,6.961332531,0.0,0.0,-0.946252902,0.173656353,1.627471249,0.342857594,979.9326168,249.7123423,37.49185017,61.49510515,12.27933368,-20.40548623,-49.23031645,-26.61247906,-32.65807171,-34.90570468,-29.06429803,-2.640253563,-12.79491279,16.0279665,9.845277544,7.643079439,7.250156205,4.130450307,2.531318801,2.650980438,2.55543014,3.131409188,3.121011235,2.319285585,2.095439638,1.967076073,107.36289359999999
NFP,0.11,185.541605,22.53007613,203.2072315,200.91985,-99.74439691,8.63155355,-167.9044294,2.341443615,0.18,0.55,-0.069688961,5.77e-06,0.126678005,0.034527094,544.7555091,143.12240219999998,139.6292023,81.54346877,32.23908128,3.848543536,-14.26199686,-22.29436432,-33.28056396,-17.6635414,-17.93724179,-9.123353405,-14.74274136,21.23311863,10.23786251,12.5142192,7.19672367,4.8501550280000005,5.697768691,5.491787492,5.439582625,3.7492358980000002,3.0500726160000005,2.611985245,2.9430007639999998,3.5493995660000004,40.25510336
NFP,0.29,159.2737426,46.47648169,200.46919419999998,101.3875678,517.0208411,658.6017312000001,501.4409534,5.288081395,0.28,0.11,-0.202014692,5.8200000000000005e-05,0.30223356,0.08919283199999999,645.7986466,179.4079996,108.0923807,66.53042017,44.05661288,21.39025654,-18.86361547,-45.81040208,-56.57746311,-38.13191182,-18.50593219,4.683885889,-0.265225371,11.72123579,8.702220651000001,3.987935123,3.113851345,2.372739971,1.878087255,3.00456874,4.208263452,3.4500199769999997,2.116928428,1.817203065,2.570070844,2.141211574,50.58177709
NFP,0.36,242.8069094,20.36415204,273.6881102,228.8397574,96.64907794,82.33462794,12.63475734,3.643679974,1.33,0.64,-0.040931401,0.002090945,0.371111111,0.12376142400000001,664.1282696000001,193.935055,133.0083425,90.07789097,25.23936479,-18.87142897,-37.35423068,-51.04998667,-49.77063278,-33.52214879,-44.19576768,-37.86149379,-25.58265054,11.24417374,3.23687208,5.180995629,4.161223351,3.7295785089999995,3.040807572,3.147448587,1.852799831,1.73014729,1.920675801,1.979055334,1.5652410680000002,1.5475464890000001,37.05182602
NFP,0.5,169.5670242,6.234928531,178.2536117,164.7127169,12.3985979,11.33974235,3.640178465,1.510953239,0.14,0.0,-0.08307590299999999,0.000163867,0.508900227,0.14102547,658.5122611,175.9004572,99.19249908,44.96488147,1.8448214490000001,-8.001603656,3.70850705,5.464168041000001,-7.804725015,-6.634400985,-17.53062221,-14.61769872,-22.02081114,12.5125826,7.569568684,3.727942904,4.992767131,4.384839935,2.856406633,2.157750631,2.594284224,2.937871762,1.9299553090000001,1.351448155,1.702237855,1.3475441830000001,100.6293454
NFP,0.5,186.0292063,15.23393142,204.88164809999998,168.0815044,-26.27072944,120.212002,-21.53625496,3.369253292,0.0,0.0,-0.14457287800000002,0.00797348,0.508900227,0.20768883800000001,936.4221722000001,257.05759559999996,36.84092407,67.31753728,45.77437975,-8.295955807999999,-35.20047892,-43.97198328,-45.37858661,-13.9833079,-4.482406941,1.926652684,-7.655132395,7.936045202000001,9.370182717,5.549803292000001,7.648869989,3.372938299,2.3544530740000003,2.622170529,1.749109445,2.060241703,1.903259885,1.144479738,2.150231228,2.0623068630000003,131.33836499999998
NFP,0.21,197.68510419999998,60.79977003,250.0229046,114.9365142,850.2070509,1271.823552,891.3978758,8.509156345,0.13,0.67,-0.008844389,0.0015008379999999998,0.224455782,0.08034167,696.1751678999999,247.8871796,162.42325290000002,46.24360638,-30.31660374,-53.07276398,-50.10837356,-32.31166887,-27.05705488,-25.98015794,-32.48100564,-21.73984396,-24.286381,11.95589492,8.768618243999999,4.487407598,4.5411280960000004,4.466058298,3.4814092189999997,2.595708571,2.156929951,2.484345421,1.5950495480000002,2.260121984,2.006043691,1.992545506,32.50640125
NFP,0.29,182.52934199999999,16.95305447,207.8830281,172.4708382,-169.9855786,29.825979200000003,-152.8151874,1.908835237,0.12,0.47,-0.166925981,0.000392021,0.30223356,0.101591222,717.6638336,235.52797560000002,133.5666659,68.22353501,53.82523983,21.09669224,-35.66952772,-60.71292104,-56.10680449,-21.98888669,-11.5787189,3.4035742110000005,-6.434912098,13.41087875,6.0163507229999995,4.955792847,4.481092619,3.273283334,2.158406457,1.79037612,2.666684432,2.156411129,1.570320929,1.9476616759999998,2.372063292,1.66500561,51.83544784
NFP,0.24,199.15043219999998,23.48069139,242.36923109999998,184.71693269999997,227.23056659999997,87.14857195,267.9171404,4.349786902,0.5,1.86,-0.127008432,4.3e-05,0.253344671,0.073196804,567.8315980000001,152.56032380000002,129.3531819,90.80196262,64.59101544,27.66838654,-3.899622917,-6.426723825,-6.81031083,2.290614633,-17.52391122,-28.41901362,-35.93142451,13.22620154,7.155713244,2.204623155,1.637684784,1.4321623909999999,2.047491323,2.108723029,1.915185086,2.03235272,2.808977455,2.684566551,1.5944146540000002,1.6759395780000002,40.94254149
NFP,0.5,181.84830280000003,29.79007368,196.1072472,133.42377009999998,-52.12737756,225.24734700000002,27.44711861,3.311812559,1.2,0.0,-0.213359188,0.161189931,1.701830178,0.396951482,1045.33136,299.93807830000003,37.943023499999995,26.04435163,-3.0703645560000004,-24.78543472,-59.98479111,-23.45512861,-19.78862304,-25.82341602,-27.65086863,-1.266379345,-8.926346152,10.77629156,7.218842017,7.001125663,6.4331289289999996,3.1579997810000004,2.648635355,3.3954733530000003,2.779806963,4.043304988,2.991961284,2.187848854,2.1289999280000003,2.18366787,96.65375402
NFP,0.5,185.4622211,15.19977531,204.88164809999998,168.0815044,-44.04875168,80.91215221,-92.03165175,2.455193871,0.0,0.0,-0.741494588,0.02448983,0.915722129,0.242459433,964.0049780999999,280.6599113,31.62303577,43.895066299999996,31.62530147,-14.45184716,-38.67122314,-39.84178264,-34.96006236,-12.69414798,-11.87636602,1.4136866869999998,-0.720678576,9.509635387000001,9.975817173,5.383028031,8.055535968,3.7935154730000002,2.880389324,2.877730376,1.747775024,2.973833651,2.272655169,1.55219351,2.04278015,2.291906944,87.90456264
NFP,0.5,163.17214380000001,40.47977403,196.13053269999997,99.61455171,-1.334425788,1572.861672,92.22697149999999,7.153698426,0.16,0.0,-0.004331067,0.000757725,0.508900227,0.149099074,694.7682990000001,202.5517597,99.77631533,41.70665107,18.18868987,7.505202174,-18.51900966,-37.668366,-35.83102465,-13.36615792,-6.462052643,8.861738518,0.27720643300000003,9.161953747,6.90676489,7.370980577999999,3.974694556,2.925065528,2.368622595,3.462423115,3.249080002,1.760743529,1.877373425,2.012295607,1.802387912,1.665502379,88.63910171
NFP,0.5,186.3746582,7.76773533,199.7124264,183.35162350000002,-26.88059275,15.75849108,-21.86638398,1.254104802,0.0,0.0,0.075358908,0.000550211,0.508900227,0.15085394300000002,715.4838672000001,189.076974,72.56921696,60.14195536,49.84614174,5.6692189310000005,-50.29088658,-67.37466219,-42.04826485,-1.6913973000000002,9.037013361,3.2180065669999998,-16.66887624,13.74861393,8.942230423,5.88284655,4.990499387,2.2091762790000002,2.56572154,3.236664998,5.2199117589999995,1.639431565,2.746413889,2.965626145,2.208302808,1.2284438290000002,34.37601131
NFP,0.13,151.42083200000002,14.20889753,169.5463459,160.7466291,97.52558249,0.66346529,93.05634868,1.243659858,0.16,0.12,-0.112703309,1.98e-06,0.146678005,0.040770271000000004,717.9751517000001,143.5258719,71.80397075,96.16181815,18.40670036,16.66315917,-13.97875953,-58.69604689,-32.54013223,-7.219906277000001,-12.93170707,-2.357262715,-8.970342879,10.17962498,14.71597393,5.640662964,5.735439834,5.2282229430000005,2.8529623180000003,7.116660455,5.449058781000001,4.436201036,2.496762206,1.8945704730000001,2.480430037,2.7498490139999996,43.746951700000004
NFP,0.5,164.0007122,16.22561338,180.4976216,141.37149019999998,22.91767133,160.6895756,-83.36244704,3.125196545,0.0,0.0,0.964838752,0.12138010000000002,1.158534636,0.300194248,820.5541925,250.63684069999996,94.47812524,56.24449961,12.08161994,-15.73840663,-21.59660643,-16.74498265,-42.46638556,-37.38965149,-17.10473044,-4.120240045,-6.132276391,17.16017542,11.00476145,6.776384514,4.8095670219999995,3.6263101189999998,3.143873427,3.686762623,2.582362494,1.9494717430000001,2.323279169,1.775697923,1.640666594,1.806495023,109.33193600000001
NFP,0.5,148.1449711,8.606349118999999,157.1392297,129.5229615,-28.47166242,36.57343071,-12.63890627,2.113510795,0.0,0.0,-1.6956126409999999,0.038274892000000005,1.045477479,0.310884444,784.715479,272.8198706,148.43887809999998,64.40275412,5.939747231,-11.59611292,-11.02792693,-18.53322612,-52.54053114,-42.60819356,-15.907472,-10.6424494,-15.85598252,14.93708001,8.307127734,5.622032279,3.7093563780000003,4.125823162,4.907933694,2.624228086,2.477968367,2.223664754,2.371698481,2.0405158969999997,1.923456035,1.5227269540000001,102.4087673
NFP,0.5,167.81024,30.4663532,207.3518228,136.3480621,133.0091713,217.954265,78.26805365,3.098753635,0.0,0.0,-0.424113023,0.214414971,2.1882934030000003,0.44357675799999996,875.6837961000001,316.12789260000005,132.6397338,61.01106011,48.86974876,25.84162944,-39.81819179,-67.19053993,-69.70003492,-30.91603987,4.650615122,-0.645870774,-16.87823645,15.16647554,4.8696007660000005,7.475241733,4.159042821,2.338192292,2.701398717,2.126694199,2.506854077,2.6037897919999997,1.708616224,2.1174905859999997,1.689484187,1.78818892,75.38518537
NFP,0.5,149.87999230000003,5.479090923999999,156.694977,143.89929419999999,8.386256525,11.20979554,7.8929026470000005,1.092009264,0.0,0.0,-0.25934607,0.08942645800000001,1.144441791,0.418522469,872.4046558,324.6327375,157.672845,65.73148,-0.232965846,-33.70792811,-20.20729004,-22.96627542,-66.21238409,-49.04263091,-10.31142452,-9.358361539,-13.98674807,10.25627276,2.9602849410000003,4.021021859,4.6643239880000005,3.693807985,3.092681558,1.7425540640000001,2.9189785539999997,2.676995801,1.733011157,2.374593686,1.7409560569999998,1.6341908230000002,99.51959693
NFP,0.5,143.30589369999998,5.091549904,149.67439140000002,136.12769699999998,12.35800155,9.834721364,63.65010841,1.720963766,0.0,0.0,-3.099173565,0.259675582,2.9988089419999997,0.411955136,857.0418115,291.0788298,123.68393600000002,65.97628048,10.02553789,-23.76858001,-25.41406881,-14.65808387,-24.43652092,-16.78133802,-3.118109468,-1.2442019340000001,-20.42157913,16.48538866,7.331797592000001,6.853730637000001,4.5869722930000005,4.608226687,5.235979365,3.838477319,3.473154785,2.308675187,2.677823392,2.6081824609999997,2.281159043,1.507445436,72.36393146
NFP,0.5,177.5941985,22.89955241,206.5070872,148.3680639,-86.16400296,234.03249849999997,-89.16421438,3.02162181,0.0,0.0,0.38012782100000003,0.334267761,2.502909641,0.600551038,895.7569831000001,317.4429047,138.76154350000002,84.73525661,43.61620961,4.26646816,-53.11587394,-64.88627226,-52.72754255,-22.219197100000002,-14.74752493,-25.66302857,-23.67523559,12.16827525,4.177776982,5.4521978760000005,4.541540385,4.840717381,3.2860166189999997,2.371352762,4.017314626,1.898515379,2.2890616230000003,2.313208195,2.301664655,2.7273935519999997,60.98979309
NFP,0.5,149.61604640000002,18.38988377,174.9259584,135.8414918,-80.26306118,53.57467488,-82.27748486,1.326906748,0.0,0.0,-7.675429522000001,0.800552692,5.185122561,1.018161662,976.4916026000001,411.782891,180.3222163,13.63985696,-40.52634014,-38.73892661,-49.57670968,-27.00500402,-4.718915984,8.503533688,-12.20792405,-17.611172500000002,-18.01431924,8.647593231,3.063289407,4.6229635380000005,2.858755825,2.601536367,4.112063335,4.27790087,1.4667878840000002,5.104926562,4.111693443,1.9613838209999999,3.118758368,1.252097999,44.22932012
NFP,0.5,163.7656332,17.24569375,179.79429299999998,136.08795049999998,-51.23715618,99.79167377,46.22317266,3.508531819,0.0,0.0,-0.812534054,1.014323079,3.69967044,0.574842764,889.788441,325.8286874,154.8630696,70.67369373,10.82056941,-6.198535992,-37.97663706,-27.97609946,-18.25075306,-18.52894802,-20.23255478,-13.14644713,-10.73455876,14.62719723,5.913761618,6.944114179,3.5906637960000003,3.794921519,3.20774607,3.6261117360000004,2.092368411,2.739981994,2.297801553,1.981691412,2.2568127469999997,2.088884743,54.42221125
NFP,0.5,186.76506519999998,25.71174147,214.8070557,148.45486,-57.2913997,231.4782937,-156.3218998,4.320588739,0.0,0.0,2.282196801,1.390020911,5.418830782000001,0.501909577,921.2909379,277.38475800000003,64.81797818,51.37791243,29.12436813,7.397295698,-36.99952834,-82.11515852,-66.58136455,13.83054529,24.40680956,4.435457446,-17.01294983,17.50511498,7.571550203999999,6.115770156,4.858873647,4.851123234,2.611063782,3.2700089119999998,4.087947616,2.0684507930000002,2.488722348,2.8203801189999997,3.3137954560000003,1.9543034369999999,116.12496200000001
NFP,0.5,118.173336,7.946908372,127.6270027,105.3509507,-45.11376026,12.63732314,-48.84305353,1.548495838,0.0,0.0,-0.8492703309999999,0.014531787,0.5675650760000001,0.207291741,700.7606311000001,221.68637579999998,147.1196885,93.13886718,34.75184424,-4.54777609,-27.18955182,-35.15051776,-38.31741681,-13.076499499999999,-3.386746075,-3.46579208,-12.72544932,8.661667514,10.07691832,8.759922711,2.853929102,3.6302826269999997,3.528334739,2.687876368,3.089104142,2.663448489,1.442670537,1.764949075,1.5524405369999998,1.306328232,37.83355078
NFP,0.5,180.081563,12.57784982,197.8317905,160.9380795,-34.2958595,98.09590933,-37.79543222,2.2969003690000003,0.0,0.0,-5.119784957,0.6726079690000001,4.054517473,0.719421731,1072.639324,291.6040606,10.23489861,126.7252072,65.51225839,-17.313478200000002,-65.87895537,-67.54995490000002,-43.63563815,-4.934509968,19.13331674,7.576247486000001,-30.00721765,10.62263934,8.491282591000001,6.216857951000001,6.911537592,4.185627017,3.456898485,3.926551837,2.562746474,1.704542974,2.73516305,3.223747847,1.42233319,2.476620312,53.909220700000006
NFP,0.5,138.6145458,19.03999612,145.4288594,77.15139764,-58.89564471,165.6508606,-23.86938586,2.991283001,0.0,0.0,-1.941309936,0.100328443,1.787456418,0.488357005,938.0477291000001,369.27090499999997,147.46269130000002,11.82314092,-24.586293100000002,-9.205432378,-32.7303912,-27.48801087,-13.25822345,2.8559762419999997,-5.8443805,-1.057813677,-6.7164672770000005,8.541793232,4.6597193930000005,8.132223263,3.730903257,2.973728714,4.872856851,3.699742363,2.345109485,4.944954615,3.933440535,2.583702799,3.292574906,1.8837755930000002,57.01314659
NFP,0.5,177.902737,33.40213495,218.75228760000002,136.08795049999998,10.09797271,505.0212518,212.27974590000002,5.120182198,0.0,0.0,-1.010100685,1.11068575,3.5453638999999995,0.664513833,925.7037674000001,327.28847010000004,130.2968854,64.69454264,9.918406724,-6.303159394,-38.35939881,-30.637707300000002,-25.29586605,-27.31083453,-29.51277228,-13.89336277,-15.07729384,14.74754647,6.012659126,7.158037702000001,3.829983431,3.8198254210000004,3.280692232,3.7013402269999998,2.243976452,3.007750372,2.436774791,2.529126154,2.474703078,2.129020112,123.4748773
NFP,0.5,151.7996991,10.92286258,162.17996000000002,132.1929206,-31.78698533,49.98522853,-80.14462386,2.505042897,0.0,0.0,1.085055973,0.127690919,1.36530586,0.363457519,913.4805767999999,279.96076089999997,109.894122,81.51594389,0.670176483,1.67274481,-12.16079568,-54.09705789,-60.38381634,-21.33123059,-1.4856369459999998,-4.323545351,-12.82809446,15.435006099999999,8.540505905,6.893854492000001,5.690958746000001,3.7523462989999996,2.9699152539999996,1.781063048,2.422588196,3.5343635389999997,2.223442824,2.276971101,1.666433234,1.568248375,118.39846990000001
NFP,0.5,149.2714585,32.75749756,178.00169019999998,88.97390462,24.83505251,1010.0730550000001,-7.037463226,8.241135938,0.0,0.0,0.851110314,0.22932091699999999,2.398044107,0.286415965,900.5505072000001,215.0536438,57.58203135,125.34426210000001,33.7853052,0.864904973,-14.76585248,-34.89846758,-60.28103835,-25.03580507,8.109465115,2.827563488,-28.72836904,11.63705115,9.786980742,7.198264082000001,8.242476503999999,4.449390917,3.758014925,2.661519078,5.016056579,3.4829012510000004,2.375318999,2.590396438,2.0468077630000003,2.536657983,93.3220713
NFP,0.5,203.05461119999998,8.896863303,211.8179551,199.88870680000002,-4.096414895,12.41476763,-24.38170801,1.670985016,0.0,0.0,-0.590738565,0.022881582,0.782110095,0.20357394199999998,808.9208712999999,242.7841949,91.23164134,48.02908779,-1.519065321,-13.71543623,-15.64101291,-22.99634504,-44.59929883,-44.03336037,-18.66128563,8.258431326,4.501145234,12.36432643,8.368076562,7.372036177000001,6.277374492000001,2.2899683619999998,3.109695745,2.270125772,3.266981559,2.2544455080000003,1.60130491,1.9986598580000001,2.13726575,2.013526034,80.29967543
NFP,0.11,136.44470959999998,17.47061143,156.92028,149.0335999,-31.60683687,12.1001663,49.07020419,3.2555195319999997,0.46,0.11,-0.196715205,0.00020633099999999997,0.126678005,0.043610866,826.2320819,262.9527475,87.75692074,38.82564111,29.97057571,9.885369581,-36.43281144,-55.41490399,-66.86288473,-30.93115186,25.36837639,18.12160732,-37.95097785,28.60092749,9.809650406,6.519233526,5.869132267,5.695706188,5.449849232,5.052537155,4.69752233,3.0920425989999996,3.480366959,4.0703683,3.311500229,3.2634708580000003,58.00015714
NFP,0.5,149.4978581,9.988408306,158.8937202,132.1929206,2.9722959889999996,43.599946700000004,-37.90210818,2.302333192,0.0,0.0,1.165309213,0.118891676,1.402545154,0.373507779,883.6657934,280.9319617,128.9735876,87.10033092,-1.52458813,-15.66811636,-14.20164012,-42.40839077,-67.79241943,-33.00068381,-1.34364288,-6.212197347999999,-17.09087258,12.34542565,8.367729814,5.776161997999999,4.894893826000001,4.068782803,3.852231311,1.561668469,3.347319015,2.928645675,2.197055812,2.3552269580000003,1.8976200090000002,1.66802165,112.1897267
NFP,0.5,113.36106170000001,4.033196162,117.8749882,110.98841100000001,-4.81636897,4.219152375,-0.89807568,0.9212931990000001,0.0,0.0,-1.215509695,0.22655128100000002,2.121559079,0.630681743,644.1499123,674.0659667,-108.371776,219.5805317,-58.49998918,47.57310083,-0.023641132000000002,2.20638238,5.500000725,8.803832806,-57.01542908,31.83209441,-38.81403502,13.931290400000002,4.130415222,9.245179565,3.298428562,5.549653152,3.91052731,4.26671571,2.9014730139999996,3.170145783,3.407480333,2.6947738130000003,2.69889133,1.9206458999999998,106.46398970000001
NFP,0.5,115.07840139999999,8.930363591,124.31823870000001,110.027454,2.9618085360000004,13.38299104,-45.14800177,1.302307291,0.0,0.0,0.41889378,0.156572549,1.55251309,0.474572282,652.9126622,630.3712009,-191.2054202,241.4389759,-33.45016216,76.37000166,12.93546898,-39.23609341,-9.063101911,-2.7144058189999996,-64.75490241,70.52171239,-49.13130829,10.54051744,6.644235538999999,11.46391977,6.134181718,5.4121591339999995,2.6848979319999997,2.707786422,3.849312033,2.34397248,3.248831625,2.27999639,2.32627378,2.624499572,152.334621
NFP,0.5,114.8311347,6.805216146,122.6725067,110.6264753,2.926618514,12.42844266,10.43752068,1.494265379,0.0,0.0,0.06709208700000001,0.5030262129999999,3.022520258,0.580644108,599.4799807999999,622.0897193,-119.6284777,249.3861298,-76.57928151,53.71739533,-0.5898992820000001,-4.317626425,9.347281337,-7.977946097,-55.88380059,42.365199100000005,-61.71124606,15.36488754,6.988379479,7.593396144,5.771960287000001,7.733093415,3.9545384930000003,3.222299715,4.193516397,3.602352368,4.738390785,2.499912499,2.849971197,1.86326654,162.07867290000002
NFP,0.5,117.2664162,7.850301256,127.1498939,110.6264753,-0.359982398,21.92701969,-55.5082493,1.4119366819999999,0.0,0.0,0.81219546,0.388170805,3.028249503,0.612942964,627.2243597999999,642.3739722999999,-136.5336625,237.66382349999998,-37.82235213,78.05741502,9.58086553,-29.43898904,-4.725354197,-2.800031727,-57.51362105,50.35116388,-50.8388836,14.24764892,6.662926462000001,8.242307421,6.854208047999999,5.961043694,2.492937197,2.441371888,4.365543411,2.545154064,4.804070231,1.831481594,3.135371894,2.019517734,115.72358270000001
NFP,0.5,131.3866574,16.90494272,142.83184169999998,116.7948333,-23.705753299999998,69.37824236,-26.48926554,1.800630832,0.0,0.0,0.46359695700000003,0.265506348,2.086500691,0.503143518,672.4767287000001,672.0910257999999,-196.082829,231.4375426,-67.99687612,4.047884575,12.96874406,-9.115769028999999,-10.88646319,-3.7864381369999998,-62.32347614,38.33353379,-58.49998867,14.02071375,6.225599957000001,11.42799383,3.554368277,3.071200962,6.110171374,4.788794909,2.750748493,2.309358695,3.9258819089999997,2.8937676139999997,2.9857524619999998,2.469734298,102.8691594
NFP,0.5,122.5233293,11.3431535,139.4409263,112.1707027,-71.84803603,14.34164494,-67.32576674,1.1182258,0.14,0.0,0.107124464,0.390753845,2.589720829,0.7820448879999999,720.0253,681.3458496000001,-148.10056519999998,234.9147411,-73.09504643,37.44137721,11.55951629,-39.68767656,4.923227276,-18.77329509,-61.67624705,34.05553936,-48.17890262,11.67100287,4.0844776210000004,10.43022654,5.682784452999999,4.541663453,3.717267928,4.376120828,5.796698993,2.992275205,3.696783061,2.870979992,2.369530217,2.692214435,126.1273119
NFP,0.5,120.8244653,23.21398827,159.8142666,107.60501940000002,-75.2853561,58.48711239,-38.00910411,1.7866576090000001,0.45,0.0,2.306697707,0.435973855,2.506741774,0.64639948,506.4837263,658.818074,-93.28499471,174.742729,-34.96239795,105.29681629999999,75.28248614,3.2092893160000004,-43.5961828,3.2562728539999997,-90.09244438,36.96607901,-14.18589551,15.72836346,7.782803475,3.65595825,3.8551661989999997,1.838276414,1.803553219,3.0711737039999996,2.913702277,1.874656266,1.769452676,1.696609685,1.573927808,2.2646868380000003,66.68664591
NFP,0.5,116.86682330000001,8.740182936,125.87466909999999,110.98841100000001,-31.85658667,6.103163605,-36.62523183,1.085367354,0.0,0.0,-1.294322742,0.364019319,2.667929335,0.719320563,680.1582786,681.7157524,-109.0730298,218.0515367,-84.85540783,34.97010438,2.9414939369999997,-6.043709288,8.246900755,-2.802780943,-60.54211349,29.04129598,-40.9882925,14.27490379,4.145468235,9.314240148,3.425630556,3.2558011710000003,3.21961768,4.203078017,4.1699879730000005,2.957243648,3.969844643,2.961667208,2.48223358,2.179145633,103.5756848
NFP,0.13,103.0458115,9.481993331,113.45104740000002,110.19379599999999,-2.650030812,1.5205530980000002,-3.102115957,1.399191755,0.14,0.16,-1.238696655,0.001972326,0.265989696,0.075966591,390.7114723,574.0443817,-86.91324065,272.8530317,-35.50943364,39.08918606,-19.63596582,36.16324019,-11.3628102,24.08732457,-61.82612821,96.64806484,-48.78270898,31.34365035,10.58900211,4.531013048,3.129064161,4.502738569,5.071876593,5.62199294,4.056791493,4.360149914,6.38570101,3.411611969,3.1706298310000003,3.013597177,37.4604647
NFP,0.5,118.22614540000002,7.462802709,128.9690725,110.87729420000001,1.833656445,34.30377787,55.7536213,1.825304536,0.0,0.0,-0.938029248,0.53802383,3.1769050610000003,0.579718843,614.1264555,637.7733333,-108.34362229999999,223.7406902,-112.3910104,53.29749459,-8.192957116,-8.854445881,10.27704289,-26.85146845,-50.48610158,49.05293893,-61.43480746,16.16777215,7.198370637999999,6.7541615639999995,5.511812454,4.979039037,3.975322411,3.190482505,4.648395495,3.72446742,4.739184296,2.8550831089999997,3.428017381,2.489041625,162.7540081
NFP,0.5,114.8374692,6.463441372,122.6725067,110.6264753,12.316130300000001,8.339447472,-24.87556337,1.2700293409999999,0.0,0.0,-0.46678518799999996,0.495867875,2.940449961,0.565044683,575.7107362,611.7078849,-126.62309590000001,247.0658961,-50.83281845,73.55098005,5.579918267999999,-7.562004902000001,-0.7055290540000001,-1.3099596629999999,-61.63707122,45.88939646,-58.58095017,14.98781999,6.431505277,7.9882285820000005,6.018811541,7.3321263320000005,2.879085682,2.8454447239999996,4.096117933,2.8270649619999997,4.836194227,2.202977449,2.8580632130000003,1.837115078,141.0218142
NFP,0.18,141.46490269999998,8.848950022,152.6225025,145.27607460000002,-49.06069686,2.913594932,-52.376019,1.5068271430000002,0.17,0.44,-7.518438397000001,0.021063265,1.6021566280000001,0.352926342,771.4997323,701.9199652000001,-188.8530907,237.3718063,-110.50286129999999,-58.13920145,-5.085292723,-25.59611993,26.9405205,-3.2222006239999996,-78.58649853,62.59742441,-27.30885982,13.73695784,16.20051438,12.63470802,8.895364029,1.856521241,8.2388835,5.691912063999999,5.728312602999999,6.169991256,3.592699192,3.703517595,4.10086606,4.93753861,60.04631401
